super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
11626,Westwood College - South Bay,Los Angeles,CA,39500,19000,30.418411,0.07091286,10.455142,0.059252318,3.1802881,0.018023614,5.0346518,-1.271535,52.5
1131,California Institute Of Technology,Los Angeles,CA,124500,83000,4.8102689,4.3595595,66.062187,15.034837,3.1777687,0.72321606,-1.3833109,-7.9113879,190.6666667
1693,Northeastern Illinois University,Chicago,IL,53300,34900,18.364094,0.12983769,17.297632,0.19512728,3.1765535,0.035833359,1.0868969,0.057185248,900
1749,Roosevelt University,Chicago,IL,73500,37000,14.085454,0.90270692,22.551323,0,3.176456,0,-6.0675983,-10.915758,211
2617,Montclair State University,Newark,NJ,86600,50000,9.4593859,0.54788131,33.51799,0.74326283,3.1705961,0.070308104,-3.0900805,-6.5529675,1434.666667
1459,Strayer University,Washington DC,VA,52700,34200,17.962791,0.26728603,17.562685,0.003245844,3.1547487,0.000583044,13.36747,21.056915,613
2946,Methodist University,Fayetteville,NC,68600,39300,14.348197,0.54333872,21.976086,0.053761184,3.153172,0.007713761,-4.1235824,-8.6226683,401
2158,Lasell College,Boston,MA,74300,45300,10.896926,2.1509664,28.893379,0.022598011,3.1484902,0.002462489,-5.7204599,-16.797796,203
31275,Advanced Technology Institute,Virginia Beach,VA,57200,33900,15.953134,0.24579081,19.706888,0.04072338,3.1438663,0.006496655,5.136167,10.330075,127.6666667
111,Anthem Institute,Newark,NJ,56900,32200,18.898329,0.37734184,16.600492,0.7600317,3.1372156,0.14363329,10.026569,17.269712,701.6666667
3583,Lee College,Houston,TX,63300,34400,16.421404,0.1060534,19.073608,0.34340349,3.132154,0.056391668,-1.7041065,-4.704452,674.8333333
8284,Mitchell Technical Institute,Mitchell,SD,59000,41400,9.8648891,0.12388872,31.680515,0,3.1252477,0,-1.3488239,-14.025122,225
1197,El Camino College,Los Angeles,CA,51600,28300,21.975967,0.34022903,14.19317,0.32214379,3.1190863,0.07079421,-2.1835759,-2.1863909,3618.333333
3662,Victoria College,Victoria,TX,65600,34700,16.425104,0.27140832,18.974012,0.28507593,3.1165013,0.046824019,-2.6225884,-0.86889845,717.3333333
2262,Kettering University,Detroit,MI,100100,85400,4.1647801,0.51637679,74.689377,0,3.1106484,0,-1.3353173,-5.1616268,502
5617,South Georgia Technical College,Americus,GA,29700,18500,41.270695,0.062383078,7.524085,0.01031527,3.1052423,0.004257184,-11.140316,-14.550069,219
1582,Morehouse College,Atlanta,GA,81800,49800,8.5088177,2.4155521,36.409615,0.075162061,3.0980279,0.006395403,3.6193664,4.4517918,548.5
8988,Lurleen B. Wallace Community College,Troy,AL,44200,23000,28.728708,0.12740171,10.761069,0.53713328,3.0915163,0.15431145,-4.0961809,2.6155362,231.6666667
2664,Western New Mexico University,Deming,NM,51200,28000,23.116117,0.011504872,13.372535,0,3.0912108,0,1.0240467,3.2590184,266.3333333
3749,George Mason University,Washington DC,VA,107500,56500,6.1455531,1.3030353,50.281109,0.74004775,3.0900524,0.045480028,-1.6624299,-3.981451,2159.333333
2653,New Mexico Highlands University,Las Vegas,NM,48500,33600,21.17561,0.074358374,14.582239,0.039820332,3.087878,0.008432198,-4.8120532,-6.7816029,227.3333333
2913,Campbell University,Raleigh,NC,69900,42700,11.58799,0.80606323,26.630831,0.29917651,3.085978,0.034668542,-5.1521039,-10.371081,920
1710,Loyola University Chicago,Chicago,IL,98600,53500,8.187808,3.7387304,37.633072,2.2220445,3.0813236,0.18193674,-3.6914933,-6.3379622,1114.666667
1034,Alabama Southern Community College,Atmore,AL,44300,24300,29.389938,0.35938016,10.472322,0,3.0778091,0,-3.3183784,1.0283892,248
1320,"University Of California, Santa Barbara",Santa Barbara,CA,124000,58800,6.211503,3.8128436,49.512096,2.7940729,3.0754454,0.17355393,1.0458491,3.5021741,3450.333333
2707,Columbia University In The City Of New York,New York,NY,169600,75300,5.020813,13.680275,61.217045,14.944355,3.0735934,0.75032812,0.26161888,0.86041361,1244.333333
1481,Florida Atlantic University,Port St. Lucie,FL,77100,40500,11.623572,1.9166873,26.414555,1.0326598,3.0703149,0.12003196,-2.9542212,-5.9768825,1658.666667
2015,University Of New Orleans ,New Orleans,LA,66400,36500,16.552917,0.4645116,18.520807,0.40093908,3.0657339,0.066367112,-4.6914725,-9.0432768,1976.666667
4736,Bergen Community College,Newark,NJ,72000,33900,13.5021,0.67213118,22.634359,0.2834419,3.056114,0.038270608,-0.42625675,-0.8618505,1818
2737,Iona College,New York,NY,97400,56200,7.7935553,1.1320206,39.170803,0.56939501,3.0527983,0.044376116,-3.4799929,-9.037919,618.3333333
2803,Rensselaer Polytechnic Institute,Albany,NY,114200,84100,4.7184253,2.4381247,64.620743,7.1571751,3.0490816,0.33770594,-2.0320621,-7.1160445,1080.333333
1409,University Of Saint Joseph,Bridgeport,CT,86600,45800,8.0174017,0.70990878,37.989376,0,3.0457606,0,-0.9294427,0.33672625,147
6911,Montgomery College,Washington DC,MD,69000,36100,13.333452,0.82312393,22.764513,0.17009933,3.0352955,0.022680113,-1.8984661,-3.7960105,2941.333333
20988,University Of Phoenix,Phoenix,AZ,56000,35200,16.578573,0.45461553,18.299643,0.27381441,3.0338197,0.045394517,11.85667,15.666548,736
60,Lincoln Technical Institutes And Lincoln College Of Technology,Bridgeport,CT,35400,27300,28.816744,0.22474283,10.516911,0,3.0306311,0,-7.0983849,-17.153303,294.6666667
17,Heald College,Fresno,CA,52400,33600,19.686426,0.14193369,15.385731,0.21480441,3.0289006,0.042287309,5.0376821,7.4230685,2428.333333
2986,Winston-Salem State University,Winston-Salem,NC,45400,33800,21.012121,0.1135008,14.410923,0.002599527,3.0280406,0.000546216,-3.3194408,-2.2660465,466.3333333
2894,University Of Rochester,Buffalo,NY,129200,62000,5.7357917,5.5780468,52.672905,6.4756145,3.0212083,0.37142777,-1.1745845,-2.4745126,988.6666667
3794,Saint Martin's University,Seattle,WA,82100,49100,10.116468,1.6375713,29.844391,0,3.0191984,0,-1.0425611,-2.3784339,89.33333333
2504,Saint Louis College Of Pharmacy,St. Louis,MO,92500,123600,3.2558031,1.1552385,91.929314,14.456934,2.9930375,0.4706893,-1.0826421,-7.2664919,137.5
28,San Jose-Evergreen Community College District,San Jose,CA,67900,31900,15.518422,0.30572689,19.276037,0.4859778,2.9913371,0.075416096,3.056679,3.3440099,1523
2052,Thomas College,Portland,ME,60700,38000,13.102926,0.052976057,22.806723,0.036658652,2.988348,0.004803356,-1.5940057,-2.6478839,125.6666667
9930,University Of Texas Of The Permian Basin,Midland,TX,64200,43300,12.322879,0.26739329,24.249384,5.982842,2.9882221,0.73725837,-3.0985129,-10.285803,135.3333333
2732,Hofstra University,New York,NY,105300,55700,7.0405016,3.4900315,42.433891,2.6517618,2.9875586,0.18669732,-3.1965871,-9.9037027,1763.333333
1536,University Of Miami,Miami,FL,110100,54800,7.4726262,7.3890843,39.832901,3.8584995,2.9765637,0.28833124,-2.1307032,-7.4210792,1726.333333
2996,North Dakota State College Of Science,Fargo,ND,63200,43500,9.7160187,0.17784512,30.598774,0.50557894,2.9729829,0.049122144,-2.2639008,-9.6085243,726
2410,Jackson State University,Jackson,MS,37100,31700,30.505579,0.029404886,9.744833,0.22740038,2.9727178,0.069369808,-7.831759,-1.4070059,923.6666667
3150,Cameron University,Lawton,OK,56400,32800,17.239676,0.044042952,17.229517,0.97304809,2.9703128,0.16775033,-2.4043155,-4.727972,597.6666667
2699,Clarkson University,Watertown,NY,94600,73300,5.5987391,1.0683599,52.99403,1.1138617,2.9669976,0.062362209,-0.48753953,-4.9093766,559
1209,Hartnell Community College,San Jose,CA,51800,30500,19.784145,0.15246616,14.984408,0.25166556,2.9645371,0.049789879,-4.1520801,-3.8238044,1280
1170,Claremont Mckenna College,Los Angeles,CA,142000,69900,4.3338103,13.383201,68.282814,28.830143,2.9592476,1.2494439,-0.08427047,-2.70467,266
1342,Whittier College,Los Angeles,CA,98500,47900,7.889801,5.4661741,37.492298,1.5033209,2.9580679,0.11860904,-2.1785083,-4.4724627,251
1245,Mount San Antonio College,Los Angeles,CA,62800,30800,16.697124,0.2506215,17.686419,0.51062351,2.9531231,0.085259445,-3.0726488,-3.9787683,4660
22209,Cossatot Community College Of The University Of Arkansas,Idabel,AR,40800,22200,31.473413,0.22846112,9.3669262,0.007575208,2.9480915,0.002384177,-8.8285236,-5.8003755,113.3333333
9549,Western Texas College,Snyder,TX,53800,30800,17.644911,0.088583335,16.703848,0.010291243,2.9473791,0.001815881,-1.256619,-8.5726566,176.6666667
1072,Cochise College,Tucson,AZ,51600,28400,22.349018,0.050363604,13.187445,0.20730719,2.9472644,0.046331123,-1.3240007,-2.36619,682.6666667
3522,Tennessee State University,Nashville,TN,52600,36200,18.183445,0.15855858,16.189987,0.35299447,2.9438972,0.064186551,1.3751984,6.6496096,1066.333333
1302,Saint Mary's College Of California,San Francisco,CA,110500,55200,6.729363,5.9344711,43.728405,1.4735351,2.9426432,0.099159524,-0.8607195,-2.3074985,509.6666667
2124,Bentley University,Boston,MA,119600,79800,4.855969,4.630878,60.582417,4.923234,2.9418633,0.23907071,-0.86301911,-2.6585276,834.3333333
20757,Briarcliffe College,New York,NY,64800,34200,15.408872,0.57307917,19.080919,0.051733833,2.9401546,0.007971601,7.894474,11.711474,430.3333333
1107,Southern Arkansas University,Magnolia,AR,60500,35300,17.636351,0.12008835,16.6541,0.77316493,2.9371753,0.13635807,1.7404251,3.815866,491.3333333
2882,Syracuse University,Syracuse,NY,119700,61100,5.6894026,7.2329192,51.621826,3.2224524,2.9369733,0.1833383,2.3525257,1.5109009,2556
9994,Passaic County Community College,Newark,NJ,36400,25200,32.5597,0,9.0032978,0.003950233,2.931447,0.001286184,-7.1723928,-9.7646704,521.6666667
1171,Harvey Mudd College,Los Angeles,CA,139800,82400,3.9317534,5.389071,74.350357,15.433405,2.9232728,0.60680342,-2.0427492,-1.4316624,164
7279,Hawaii Pacific University,Honolulu,HI,68600,41100,13.375214,0.87196797,21.854538,0.55940765,2.9230912,0.074821971,-7.526145,-16.792336,923
